temporada,hora,equipo,rival,condicion,goles_valencia,goles_rival,resultado_valencia,puntos,diferencia_goles,goles_descanso_valencia,goles_descanso_rival,resultado_descanso,fecha,anio,mes,dia_semana,semana_anio,temporada_id,temporada_num,franja,puntos_posibles,efectividad_puntos,resultado_num,victoria_bin,empate_bin,derrota_bin,local_bin,goles_totales,puntos_rolling_5,ventaja_descanso,remonto,remontado,partido_id,decada,competicion,jornada_num,fase_temporada
2012-2013,,Valencia,Barcelona,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2012-09-02,2012,9,Domingo,35,2012,19,,3,0.0,-1,0,0,1,0,1.0,2.0,-1.0,0.0,0.0,2012-2013_2012-09-02_BARCELONA_V,2010s,LaLiga,3,1
2012-2013,,Valencia,Celta,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,2012-09-15,2012,9,Sábado,37,2012,19,,3,1.0,1,1,0,0,1,3.0,5.0,0.0,0.0,0.0,2012-2013_2012-09-15_CELTA_L,2010s,LaLiga,4,1
2012-2013,,Valencia,Mallorca,Visitante,0.0,2.0,D,0,-2.0,0.0,1.0,D,2012-09-23,2012,9,Domingo,38,2012,19,,3,0.0,-1,0,0,1,0,2.0,5.0,-1.0,0.0,0.0,2012-2013_2012-09-23_MALLORCA_V,2010s,LaLiga,5,1
2012-2013,,Valencia,Zaragoza,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2012-09-29,2012,9,Sábado,39,2012,19,,3,1.0,1,1,0,0,1,2.0,7.0,1.0,0.0,0.0,2012-2013_2012-09-29_ZARAGOZA_L,2010s,LaLiga,6,1
2012-2013,,Valencia,Levante,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2012-10-07,2012,10,Domingo,40,2012,19,,3,0.0,-1,0,0,1,0,1.0,6.0,-1.0,0.0,0.0,2012-2013_2012-10-07_LEVANTE_V,2010s,LaLiga,7,1
2012-2013,,Valencia,Ath Bilbao,Local,3.0,2.0,V,3,1.0,1.0,2.0,D,2012-10-20,2012,10,Sábado,42,2012,19,,3,1.0,1,1,0,0,1,5.0,9.0,-1.0,1.0,0.0,2012-2013_2012-10-20_ATHBILBAO_L,2010s,LaLiga,8,1
2012-2013,,Valencia,Betis,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2012-10-27,2012,10,Sábado,43,2012,19,,3,0.0,-1,0,0,1,0,1.0,6.0,-1.0,0.0,0.0,2012-2013_2012-10-27_BETIS_V,2010s,LaLiga,9,1
2012-2013,,Valencia,Ath Madrid,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2012-11-03,2012,11,Sábado,44,2012,19,,3,1.0,1,1,0,0,1,2.0,9.0,1.0,0.0,0.0,2012-2013_2012-11-03_ATHMADRID_L,2010s,LaLiga,10,1
2012-2013,,Valencia,Valladolid,Visitante,1.0,1.0,E,1,0.0,1.0,0.0,V,2012-11-11,2012,11,Domingo,45,2012,19,,3,0.3333333333333333,0,0,1,0,0,2.0,7.0,1.0,0.0,0.0,2012-2013_2012-11-11_VALLADOLID_V,2010s,LaLiga,11,1
2012-2013,,Valencia,Espanol,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,2012-11-17,2012,11,Sábado,46,2012,19,,3,1.0,1,1,0,0,1,3.0,10.0,0.0,0.0,0.0,2012-2013_2012-11-17_ESPANOL_L,2010s,LaLiga,12,1
2012-2013,,Valencia,Malaga,Visitante,0.0,4.0,D,0,-4.0,0.0,1.0,D,2012-11-24,2012,11,Sábado,47,2012,19,,3,0.0,-1,0,0,1,0,4.0,7.0,-1.0,0.0,0.0,2012-2013_2012-11-24_MALAGA_V,2010s,LaLiga,13,1
2012-2013,,Valencia,Sociedad,Local,2.0,5.0,D,0,-3.0,1.0,1.0,E,2012-12-01,2012,12,Sábado,48,2012,19,,3,0.0,-1,0,0,1,1,7.0,7.0,0.0,0.0,0.0,2012-2013_2012-12-01_SOCIEDAD_L,2010s,LaLiga,14,1
2012-2013,,Valencia,Osasuna,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2012-12-08,2012,12,Sábado,49,2012,19,,3,1.0,1,1,0,0,0,1.0,7.0,0.0,0.0,0.0,2012-2013_2012-12-08_OSASUNA_V,2010s,LaLiga,15,1
2012-2013,,Valencia,Vallecano,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2012-12-16,2012,12,Domingo,50,2012,19,,3,0.0,-1,0,0,1,1,1.0,6.0,0.0,0.0,0.0,2012-2013_2012-12-16_VALLECANO_L,2010s,LaLiga,16,1
2012-2013,,Valencia,Getafe,Local,4.0,2.0,V,3,2.0,3.0,1.0,V,2012-12-21,2012,12,Viernes,51,2012,19,,3,1.0,1,1,0,0,1,6.0,6.0,2.0,0.0,0.0,2012-2013_2012-12-21_GETAFE_L,2010s,LaLiga,17,1
2012-2013,,Valencia,Granada,Visitante,2.0,1.0,V,3,1.0,0.0,0.0,E,2013-01-05,2013,1,Sábado,1,2012,19,,3,1.0,1,1,0,0,0,3.0,9.0,0.0,0.0,0.0,2012-2013_2013-01-05_GRANADA_V,2010s,LaLiga,18,1
2012-2013,,Valencia,Sevilla,Local,2.0,0.0,V,3,2.0,0.0,0.0,E,2013-01-12,2013,1,Sábado,2,2012,19,,3,1.0,1,1,0,0,1,2.0,12.0,0.0,0.0,0.0,2012-2013_2013-01-12_SEVILLA_L,2010s,LaLiga,19,1
2012-2013,,Valencia,Real Madrid,Local,0.0,5.0,D,0,-5.0,0.0,5.0,D,2013-01-20,2013,1,Domingo,3,2012,19,,3,0.0,-1,0,0,1,1,5.0,9.0,-5.0,0.0,0.0,2012-2013_2013-01-20_REALMADRID_L,2010s,LaLiga,20,2
2012-2013,,Valencia,La Coruna,Visitante,3.0,2.0,V,3,1.0,1.0,2.0,D,2013-01-26,2013,1,Sábado,4,2012,19,,3,1.0,1,1,0,0,0,5.0,12.0,-1.0,1.0,0.0,2012-2013_2013-01-26_LACORUNA_V,2010s,LaLiga,21,2
2012-2013,,Valencia,Barcelona,Local,1.0,1.0,E,1,0.0,1.0,1.0,E,2013-02-03,2013,2,Domingo,5,2012,19,,3,0.3333333333333333,0,0,1,0,1,2.0,10.0,0.0,0.0,0.0,2012-2013_2013-02-03_BARCELONA_L,2010s,LaLiga,22,2
2012-2013,,Valencia,Celta,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2013-02-09,2013,2,Sábado,6,2012,19,,3,1.0,1,1,0,0,0,1.0,10.0,0.0,0.0,0.0,2012-2013_2013-02-09_CELTA_V,2010s,LaLiga,23,2
2012-2013,,Valencia,Mallorca,Local,2.0,0.0,V,3,2.0,0.0,0.0,E,2013-02-17,2013,2,Domingo,7,2012,19,,3,1.0,1,1,0,0,1,2.0,10.0,0.0,0.0,0.0,2012-2013_2013-02-17_MALLORCA_L,2010s,LaLiga,24,2
2012-2013,,Valencia,Zaragoza,Visitante,2.0,2.0,E,1,0.0,1.0,2.0,D,2013-02-23,2013,2,Sábado,8,2012,19,,3,0.3333333333333333,0,0,1,0,0,4.0,11.0,-1.0,0.0,0.0,2012-2013_2013-02-23_ZARAGOZA_V,2010s,LaLiga,25,2
2012-2013,,Valencia,Levante,Local,2.0,2.0,E,1,0.0,2.0,1.0,V,2013-03-02,2013,3,Sábado,9,2012,19,,3,0.3333333333333333,0,0,1,0,1,4.0,9.0,1.0,0.0,0.0,2012-2013_2013-03-02_LEVANTE_L,2010s,LaLiga,26,2
2012-2013,,Valencia,Ath Bilbao,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2013-03-10,2013,3,Domingo,10,2012,19,,3,0.0,-1,0,0,1,0,1.0,8.0,0.0,0.0,0.0,2012-2013_2013-03-10_ATHBILBAO_V,2010s,LaLiga,27,2
2012-2013,,Valencia,Betis,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2013-03-16,2013,3,Sábado,11,2012,19,,3,1.0,1,1,0,0,1,3.0,8.0,1.0,0.0,0.0,2012-2013_2013-03-16_BETIS_L,2010s,LaLiga,28,2
2012-2013,,Valencia,Ath Madrid,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2013-03-31,2013,3,Domingo,13,2012,19,,3,0.3333333333333333,0,0,1,0,0,2.0,6.0,0.0,0.0,0.0,2012-2013_2013-03-31_ATHMADRID_V,2010s,LaLiga,29,2
2012-2013,,Valencia,Valladolid,Local,2.0,1.0,V,3,1.0,1.0,0.0,V,2013-04-07,2013,4,Domingo,14,2012,19,,3,1.0,1,1,0,0,1,3.0,8.0,1.0,0.0,0.0,2012-2013_2013-04-07_VALLADOLID_L,2010s,LaLiga,30,2
2012-2013,,Valencia,Espanol,Visitante,3.0,3.0,E,1,0.0,0.0,1.0,D,2013-04-13,2013,4,Sábado,15,2012,19,,3,0.3333333333333333,0,0,1,0,0,6.0,8.0,-1.0,0.0,0.0,2012-2013_2013-04-13_ESPANOL_V,2010s,LaLiga,31,2
2012-2013,,Valencia,Malaga,Local,5.0,1.0,V,3,4.0,4.0,1.0,V,2013-04-20,2013,4,Sábado,16,2012,19,,3,1.0,1,1,0,0,1,6.0,11.0,3.0,0.0,0.0,2012-2013_2013-04-20_MALAGA_L,2010s,LaLiga,32,2
2012-2013,,Valencia,Sociedad,Visitante,2.0,4.0,D,0,-2.0,1.0,1.0,E,2013-04-28,2013,4,Domingo,17,2012,19,,3,0.0,-1,0,0,1,0,6.0,8.0,0.0,0.0,0.0,2012-2013_2013-04-28_SOCIEDAD_V,2010s,LaLiga,33,2
2012-2013,,Valencia,Osasuna,Local,4.0,0.0,V,3,4.0,2.0,0.0,V,2013-05-04,2013,5,Sábado,18,2012,19,,3,1.0,1,1,0,0,1,4.0,10.0,2.0,0.0,0.0,2012-2013_2013-05-04_OSASUNA_L,2010s,LaLiga,34,2
2012-2013,,Valencia,Vallecano,Visitante,4.0,0.0,V,3,4.0,2.0,0.0,V,2013-05-12,2013,5,Domingo,19,2012,19,,3,1.0,1,1,0,0,0,4.0,10.0,2.0,0.0,0.0,2012-2013_2013-05-12_VALLECANO_V,2010s,LaLiga,35,2
2012-2013,,Valencia,Getafe,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2013-05-18,2013,5,Sábado,20,2012,19,,3,1.0,1,1,0,0,0,1.0,12.0,1.0,0.0,0.0,2012-2013_2013-05-18_GETAFE_V,2010s,LaLiga,36,2
2012-2013,,Valencia,Granada,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,2013-05-26,2013,5,Domingo,21,2012,19,,3,1.0,1,1,0,0,1,1.0,12.0,0.0,0.0,0.0,2012-2013_2013-05-26_GRANADA_L,2010s,LaLiga,37,2
2012-2013,,Valencia,Sevilla,Visitante,3.0,4.0,D,0,-1.0,1.0,2.0,D,2013-06-01,2013,6,Sábado,22,2012,19,,3,0.0,-1,0,0,1,0,7.0,12.0,-1.0,0.0,0.0,2012-2013_2013-06-01_SEVILLA_V,2010s,LaLiga,38,2
2013-2014,,Valencia,Malaga,Local,1.0,0.0,V,3,1.0,0.0,0.0,E,2013-08-17,2013,8,Sábado,33,2013,20,,3,1.0,1,1,0,0,1,1.0,3.0,0.0,0.0,0.0,2013-2014_2013-08-17_MALAGA_L,2010s,LaLiga,1,1
2013-2014,,Valencia,Espanol,Visitante,1.0,3.0,D,0,-2.0,1.0,1.0,E,2013-08-24,2013,8,Sábado,34,2013,20,,3,0.0,-1,0,0,1,0,4.0,3.0,0.0,0.0,0.0,2013-2014_2013-08-24_ESPANOL_V,2010s,LaLiga,2,1
2013-2014,,Valencia,Barcelona,Local,2.0,3.0,D,0,-1.0,2.0,3.0,D,2013-09-01,2013,9,Domingo,35,2013,20,,3,0.0,-1,0,0,1,1,5.0,3.0,-1.0,0.0,0.0,2013-2014_2013-09-01_BARCELONA_L,2010s,LaLiga,3,1
2013-2014,,Valencia,Betis,Visitante,1.0,3.0,D,0,-2.0,0.0,3.0,D,2013-09-15,2013,9,Domingo,37,2013,20,,3,0.0,-1,0,0,1,0,4.0,3.0,-3.0,0.0,0.0,2013-2014_2013-09-15_BETIS_V,2010s,LaLiga,4,1
2013-2014,,Valencia,Sevilla,Local,3.0,1.0,V,3,2.0,1.0,0.0,V,2013-09-22,2013,9,Domingo,38,2013,20,,3,1.0,1,1,0,0,1,4.0,6.0,1.0,0.0,0.0,2013-2014_2013-09-22_SEVILLA_L,2010s,LaLiga,5,1
2013-2014,,Valencia,Granada,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2013-09-25,2013,9,Miércoles,39,2013,20,,3,1.0,1,1,0,0,0,1.0,6.0,0.0,0.0,0.0,2013-2014_2013-09-25_GRANADA_V,2010s,LaLiga,6,1
2013-2014,,Valencia,Vallecano,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2013-09-28,2013,9,Sábado,39,2013,20,,3,1.0,1,1,0,0,1,1.0,9.0,1.0,0.0,0.0,2013-2014_2013-09-28_VALLECANO_L,2010s,LaLiga,7,1
2013-2014,,Valencia,Ath Bilbao,Visitante,1.0,1.0,E,1,0.0,1.0,0.0,V,2013-10-06,2013,10,Domingo,40,2013,20,,3,0.3333333333333333,0,0,1,0,0,2.0,10.0,1.0,0.0,0.0,2013-2014_2013-10-06_ATHBILBAO_V,2010s,LaLiga,8,1
2013-2014,,Valencia,Sociedad,Local,1.0,2.0,D,0,-1.0,0.0,1.0,D,2013-10-19,2013,10,Sábado,42,2013,20,,3,0.0,-1,0,0,1,1,3.0,10.0,-1.0,0.0,0.0,2013-2014_2013-10-19_SOCIEDAD_L,2010s,LaLiga,9,1
2013-2014,,Valencia,Villarreal,Visitante,1.0,4.0,D,0,-3.0,0.0,2.0,D,2013-10-27,2013,10,Domingo,43,2013,20,,3,0.0,-1,0,0,1,0,5.0,7.0,-2.0,0.0,0.0,2013-2014_2013-10-27_VILLARREAL_V,2010s,LaLiga,10,1
2013-2014,,Valencia,Almeria,Local,1.0,2.0,D,0,-1.0,1.0,0.0,V,2013-10-30,2013,10,Miércoles,44,2013,20,,3,0.0,-1,0,0,1,1,3.0,4.0,1.0,0.0,1.0,2013-2014_2013-10-30_ALMERIA_L,2010s,LaLiga,11,1
2013-2014,,Valencia,Getafe,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2013-11-03,2013,11,Domingo,44,2013,20,,3,1.0,1,1,0,0,0,1.0,4.0,1.0,0.0,0.0,2013-2014_2013-11-03_GETAFE_V,2010s,LaLiga,12,1
2013-2014,,Valencia,Valladolid,Local,2.0,2.0,E,1,0.0,1.0,1.0,E,2013-11-10,2013,11,Domingo,45,2013,20,,3,0.3333333333333333,0,0,1,0,1,4.0,4.0,0.0,0.0,0.0,2013-2014_2013-11-10_VALLADOLID_L,2010s,LaLiga,13,1
2013-2014,,Valencia,Elche,Visitante,1.0,2.0,D,0,-1.0,0.0,0.0,E,2013-11-24,2013,11,Domingo,47,2013,20,,3,0.0,-1,0,0,1,0,3.0,4.0,0.0,0.0,0.0,2013-2014_2013-11-24_ELCHE_V,2010s,LaLiga,14,1
2013-2014,,Valencia,Osasuna,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2013-12-01,2013,12,Domingo,48,2013,20,,3,1.0,1,1,0,0,1,3.0,7.0,1.0,0.0,0.0,2013-2014_2013-12-01_OSASUNA_L,2010s,LaLiga,15,1
2013-2014,,Valencia,Ath Madrid,Visitante,0.0,3.0,D,0,-3.0,0.0,0.0,E,2013-12-15,2013,12,Domingo,50,2013,20,,3,0.0,-1,0,0,1,0,3.0,7.0,0.0,0.0,0.0,2013-2014_2013-12-15_ATHMADRID_V,2010s,LaLiga,16,1
2013-2014,,Valencia,Real Madrid,Local,2.0,3.0,D,0,-1.0,1.0,2.0,D,2013-12-22,2013,12,Domingo,51,2013,20,,3,0.0,-1,0,0,1,1,5.0,4.0,-1.0,0.0,0.0,2013-2014_2013-12-22_REALMADRID_L,2010s,LaLiga,17,1
2013-2014,,Valencia,Levante,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2014-01-04,2014,1,Sábado,1,2013,20,,3,1.0,1,1,0,0,1,2.0,6.0,1.0,0.0,0.0,2013-2014_2014-01-04_LEVANTE_L,2010s,LaLiga,18,1
2013-2014,,Valencia,Celta,Visitante,1.0,2.0,D,0,-1.0,1.0,0.0,V,2014-01-11,2014,1,Sábado,2,2013,20,,3,0.0,-1,0,0,1,0,3.0,6.0,1.0,0.0,1.0,2013-2014_2014-01-11_CELTA_V,2010s,LaLiga,19,1
2013-2014,,Valencia,Malaga,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2014-01-17,2014,1,Viernes,3,2013,20,,3,0.3333333333333333,0,0,1,0,0,0.0,4.0,0.0,0.0,0.0,2013-2014_2014-01-17_MALAGA_V,2010s,LaLiga,20,2
2013-2014,,Valencia,Espanol,Local,2.0,2.0,E,1,0.0,2.0,2.0,E,2014-01-25,2014,1,Sábado,4,2013,20,,3,0.3333333333333333,0,0,1,0,1,4.0,5.0,0.0,0.0,0.0,2013-2014_2014-01-25_ESPANOL_L,2010s,LaLiga,21,2
2013-2014,,Valencia,Barcelona,Visitante,3.0,2.0,V,3,1.0,1.0,1.0,E,2014-02-01,2014,2,Sábado,5,2013,20,,3,1.0,1,1,0,0,0,5.0,8.0,0.0,0.0,0.0,2013-2014_2014-02-01_BARCELONA_V,2010s,LaLiga,22,2
2013-2014,,Valencia,Betis,Local,5.0,0.0,V,3,5.0,2.0,0.0,V,2014-02-08,2014,2,Sábado,6,2013,20,,3,1.0,1,1,0,0,1,5.0,8.0,2.0,0.0,0.0,2013-2014_2014-02-08_BETIS_L,2010s,LaLiga,23,2
2013-2014,,Valencia,Sevilla,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2014-02-16,2014,2,Domingo,7,2013,20,,3,0.3333333333333333,0,0,1,0,0,0.0,9.0,0.0,0.0,0.0,2013-2014_2014-02-16_SEVILLA_V,2010s,LaLiga,24,2
2013-2014,,Valencia,Granada,Local,2.0,1.0,V,3,1.0,0.0,0.0,E,2014-02-23,2014,2,Domingo,8,2013,20,,3,1.0,1,1,0,0,1,3.0,11.0,0.0,0.0,0.0,2013-2014_2014-02-23_GRANADA_L,2010s,LaLiga,25,2
2013-2014,,Valencia,Vallecano,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2014-03-02,2014,3,Domingo,9,2013,20,,3,0.0,-1,0,0,1,0,1.0,10.0,0.0,0.0,0.0,2013-2014_2014-03-02_VALLECANO_V,2010s,LaLiga,26,2
2013-2014,,Valencia,Ath Bilbao,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,2014-03-09,2014,3,Domingo,10,2013,20,,3,0.3333333333333333,0,0,1,0,1,2.0,8.0,1.0,0.0,0.0,2013-2014_2014-03-09_ATHBILBAO_L,2010s,LaLiga,27,2
2013-2014,,Valencia,Sociedad,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2014-03-16,2014,3,Domingo,11,2013,20,,3,0.0,-1,0,0,1,0,1.0,5.0,0.0,0.0,0.0,2013-2014_2014-03-16_SOCIEDAD_V,2010s,LaLiga,28,2
2013-2014,,Valencia,Villarreal,Local,2.0,1.0,V,3,1.0,2.0,0.0,V,2014-03-23,2014,3,Domingo,12,2013,20,,3,1.0,1,1,0,0,1,3.0,7.0,2.0,0.0,0.0,2013-2014_2014-03-23_VILLARREAL_L,2010s,LaLiga,29,2
2013-2014,,Valencia,Almeria,Visitante,2.0,2.0,E,1,0.0,2.0,0.0,V,2014-03-27,2014,3,Jueves,13,2013,20,,3,0.3333333333333333,0,0,1,0,0,4.0,5.0,2.0,0.0,0.0,2013-2014_2014-03-27_ALMERIA_V,2010s,LaLiga,30,2
2013-2014,,Valencia,Getafe,Local,1.0,3.0,D,0,-2.0,1.0,2.0,D,2014-03-30,2014,3,Domingo,13,2013,20,,3,0.0,-1,0,0,1,1,4.0,5.0,-1.0,0.0,0.0,2013-2014_2014-03-30_GETAFE_L,2010s,LaLiga,31,2
2013-2014,,Valencia,Valladolid,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2014-04-06,2014,4,Domingo,14,2013,20,,3,0.3333333333333333,0,0,1,0,0,0.0,5.0,0.0,0.0,0.0,2013-2014_2014-04-06_VALLADOLID_V,2010s,LaLiga,32,2
2013-2014,,Valencia,Elche,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,2014-04-13,2014,4,Domingo,15,2013,20,,3,1.0,1,1,0,0,1,3.0,8.0,0.0,0.0,0.0,2013-2014_2014-04-13_ELCHE_L,2010s,LaLiga,33,2
2013-2014,,Valencia,Osasuna,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,2014-04-19,2014,4,Sábado,16,2013,20,,3,0.3333333333333333,0,0,1,0,0,2.0,6.0,-1.0,0.0,0.0,2013-2014_2014-04-19_OSASUNA_V,2010s,LaLiga,34,2
2013-2014,,Valencia,Ath Madrid,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,2014-04-27,2014,4,Domingo,17,2013,20,,3,0.0,-1,0,0,1,1,1.0,5.0,-1.0,0.0,0.0,2013-2014_2014-04-27_ATHMADRID_L,2010s,LaLiga,35,2
2013-2014,,Valencia,Real Madrid,Visitante,2.0,2.0,E,1,0.0,1.0,0.0,V,2014-05-04,2014,5,Domingo,18,2013,20,,3,0.3333333333333333,0,0,1,0,0,4.0,6.0,1.0,0.0,0.0,2013-2014_2014-05-04_REALMADRID_V,2010s,LaLiga,36,2
2013-2014,,Valencia,Levante,Visitante,0.0,2.0,D,0,-2.0,0.0,0.0,E,2014-05-10,2014,5,Sábado,19,2013,20,,3,0.0,-1,0,0,1,0,2.0,5.0,0.0,0.0,0.0,2013-2014_2014-05-10_LEVANTE_V,2010s,LaLiga,37,2
2013-2014,,Valencia,Celta,Local,2.0,1.0,V,3,1.0,1.0,1.0,E,2014-05-17,2014,5,Sábado,20,2013,20,,3,1.0,1,1,0,0,1,3.0,5.0,0.0,0.0,0.0,2013-2014_2014-05-17_CELTA_L,2010s,LaLiga,38,2
2014-2015,,Valencia,Sevilla,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,2014-08-23,2014,8,Sábado,34,2014,21,,3,0.3333333333333333,0,0,1,0,0,2.0,1.0,-1.0,0.0,0.0,2014-2015_2014-08-23_SEVILLA_V,2010s,LaLiga,1,1
2014-2015,,Valencia,Malaga,Local,3.0,0.0,V,3,3.0,2.0,0.0,V,2014-08-29,2014,8,Viernes,35,2014,21,,3,1.0,1,1,0,0,1,3.0,4.0,2.0,0.0,0.0,2014-2015_2014-08-29_MALAGA_L,2010s,LaLiga,2,1
2014-2015,,Valencia,Espanol,Local,3.0,1.0,V,3,2.0,1.0,0.0,V,2014-09-14,2014,9,Domingo,37,2014,21,,3,1.0,1,1,0,0,1,4.0,7.0,1.0,0.0,0.0,2014-2015_2014-09-14_ESPANOL_L,2010s,LaLiga,3,1
2014-2015,,Valencia,Getafe,Visitante,3.0,0.0,V,3,3.0,2.0,0.0,V,2014-09-22,2014,9,Lunes,39,2014,21,,3,1.0,1,1,0,0,0,3.0,10.0,2.0,0.0,0.0,2014-2015_2014-09-22_GETAFE_V,2010s,LaLiga,4,1
2014-2015,,Valencia,Cordoba,Local,3.0,0.0,V,3,3.0,2.0,0.0,V,2014-09-25,2014,9,Jueves,39,2014,21,,3,1.0,1,1,0,0,1,3.0,13.0,2.0,0.0,0.0,2014-2015_2014-09-25_CORDOBA_L,2010s,LaLiga,5,1
2014-2015,,Valencia,Sociedad,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2014-09-28,2014,9,Domingo,39,2014,21,,3,0.3333333333333333,0,0,1,0,0,2.0,13.0,0.0,0.0,0.0,2014-2015_2014-09-28_SOCIEDAD_V,2010s,LaLiga,6,1
2014-2015,,Valencia,Ath Madrid,Local,3.0,1.0,V,3,2.0,3.0,1.0,V,2014-10-04,2014,10,Sábado,40,2014,21,,3,1.0,1,1,0,0,1,4.0,13.0,2.0,0.0,0.0,2014-2015_2014-10-04_ATHMADRID_L,2010s,LaLiga,7,1
2014-2015,,Valencia,La Coruna,Visitante,0.0,3.0,D,0,-3.0,0.0,2.0,D,2014-10-19,2014,10,Domingo,42,2014,21,,3,0.0,-1,0,0,1,0,3.0,10.0,-2.0,0.0,0.0,2014-2015_2014-10-19_LACORUNA_V,2010s,LaLiga,8,1
2014-2015,,Valencia,Elche,Local,3.0,1.0,V,3,2.0,2.0,0.0,V,2014-10-25,2014,10,Sábado,43,2014,21,,3,1.0,1,1,0,0,1,4.0,10.0,2.0,0.0,0.0,2014-2015_2014-10-25_ELCHE_L,2010s,LaLiga,9,1
2014-2015,,Valencia,Villarreal,Visitante,3.0,1.0,V,3,2.0,1.0,0.0,V,2014-11-02,2014,11,Domingo,44,2014,21,,3,1.0,1,1,0,0,0,4.0,10.0,1.0,0.0,0.0,2014-2015_2014-11-02_VILLARREAL_V,2010s,LaLiga,10,1
2014-2015,,Valencia,Ath Bilbao,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,2014-11-09,2014,11,Domingo,45,2014,21,,3,0.3333333333333333,0,0,1,0,1,0.0,10.0,0.0,0.0,0.0,2014-2015_2014-11-09_ATHBILBAO_L,2010s,LaLiga,11,1
2014-2015,,Valencia,Levante,Visitante,1.0,2.0,D,0,-1.0,0.0,0.0,E,2014-11-23,2014,11,Domingo,47,2014,21,,3,0.0,-1,0,0,1,0,3.0,7.0,0.0,0.0,0.0,2014-2015_2014-11-23_LEVANTE_V,2010s,LaLiga,12,1
2014-2015,,Valencia,Barcelona,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2014-11-30,2014,11,Domingo,48,2014,21,,3,0.0,-1,0,0,1,1,1.0,7.0,0.0,0.0,0.0,2014-2015_2014-11-30_BARCELONA_L,2010s,LaLiga,13,1
2014-2015,,Valencia,Granada,Visitante,1.0,1.0,E,1,0.0,0.0,0.0,E,2014-12-07,2014,12,Domingo,49,2014,21,,3,0.3333333333333333,0,0,1,0,0,2.0,5.0,0.0,0.0,0.0,2014-2015_2014-12-07_GRANADA_V,2010s,LaLiga,14,1
2014-2015,,Valencia,Vallecano,Local,3.0,0.0,V,3,3.0,3.0,0.0,V,2014-12-13,2014,12,Sábado,50,2014,21,,3,1.0,1,1,0,0,1,3.0,5.0,3.0,0.0,0.0,2014-2015_2014-12-13_VALLECANO_L,2010s,LaLiga,15,1
2014-2015,,Valencia,Eibar,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2014-12-20,2014,12,Sábado,51,2014,21,,3,1.0,1,1,0,0,0,1.0,7.0,1.0,0.0,0.0,2014-2015_2014-12-20_EIBAR_V,2010s,LaLiga,16,1
2014-2015,,Valencia,Real Madrid,Local,2.0,1.0,V,3,1.0,0.0,1.0,D,2015-01-04,2015,1,Domingo,1,2014,21,,3,1.0,1,1,0,0,1,3.0,10.0,-1.0,1.0,0.0,2014-2015_2015-01-04_REALMADRID_L,2010s,LaLiga,17,1
2014-2015,,Valencia,Celta,Visitante,1.0,1.0,E,1,0.0,1.0,0.0,V,2015-01-10,2015,1,Sábado,2,2014,21,,3,0.3333333333333333,0,0,1,0,0,2.0,11.0,1.0,0.0,0.0,2014-2015_2015-01-10_CELTA_V,2010s,LaLiga,18,1
2014-2015,,Valencia,Almeria,Local,3.0,2.0,V,3,1.0,2.0,2.0,E,2015-01-17,2015,1,Sábado,3,2014,21,,3,1.0,1,1,0,0,1,5.0,13.0,0.0,0.0,0.0,2014-2015_2015-01-17_ALMERIA_L,2010s,LaLiga,19,1
